angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0960168,71.4141,-0.591295,1.24672,0.532092,4.47735,5.35379,7.11243,11.2707,25.0988,200.0,162.585,86.0462,65.5627,58.6121,53.0085,44.535,35.9899,28.7578,23.1132,18.3193,15.0328,12.9523,11.6886,6539.16,3,0.0319007858633995,1.0,6.949842791073025e-05
0.0963307,71.9068,-0.441451,1.2299,0.524577,4.55214,5.44487,7.23851,11.4754,25.1908,200.0,166.545,87.4034,66.218,59.0835,53.3515,44.7172,36.0502,28.7466,23.066,18.255,14.9638,12.8868,11.6296,7019.17,3,0.0511593047529459,1.0,9.989371756091714e-05
0.0965793,72.6253,-0.303275,1.22999,0.517105,4.62624,5.53498,7.36308,11.6655,25.2439,159.345,169.316,88.9152,66.95,59.6128,53.7398,44.9293,36.1291,28.7469,23.0262,18.1955,14.898,12.8225,11.5715,7156.09,3,0.0561280500143766,1.0,0.0001770527334883
0.0963999,73.4069,-0.220345,1.2658,0.509672,4.69749,5.62081,7.47953,11.8225,25.1751,137.462,171.969,90.9201,67.9433,60.3446,54.2897,45.2513,36.2771,28.7897,23.0129,18.1518,14.8423,12.7636,11.5174,7218.69,3,0.0589872546494007,1.0,0.0002427350729703
0.0960307,74.2007,-0.163604,1.31297,0.502243,4.76748,5.70465,7.59229,11.9596,25.0504,120.399,174.364,93.269,69.1044,61.2028,54.9378,45.6375,36.4638,28.8558,23.0139,18.1168,14.7921,12.7075,11.4649,7273.83,3,0.063570600003004,1.0,0.0002971566282212
0.0955388,74.9914,-0.117184,1.35751,0.494822,4.83666,5.78718,7.70262,12.0806,24.8899,107.025,176.546,95.9476,70.4162,62.1716,55.6704,46.0774,36.6822,28.9404,23.0262,18.0885,14.7463,12.6545,11.4135,7343.53,3,0.0659734569489955,1.0,0.0003473148215562
0.0949294,75.7812,-0.0892991,1.39307,0.487404,4.90501,5.86853,7.81047,12.186,24.6984,96.2706,178.576,99.0018,71.8936,63.2602,56.4936,46.5738,36.9331,29.0437,23.0497,18.0669,14.7049,12.6047,11.3631,7428.27,3,0.0677901774644851,1.0,0.0003894124180078
0.0942072,76.5733,-0.0793905,1.41636,0.479975,4.97266,5.94869,7.9151,12.2767,24.4804,87.4424,180.491,102.488,73.5532,64.4793,57.4139,47.13,37.2179,29.1663,23.0847,18.052,14.6678,12.558,11.3135,7525.71,3,0.0710701636970043,1.0,0.0004130160436034
0.093315,77.3705,-0.082188,1.42974,0.472537,5.03923,6.02712,8.01132,12.3503,24.2279,79.9391,182.352,106.554,75.4549,65.8711,58.4632,47.7651,37.5473,29.3142,23.1345,18.0457,14.6362,12.5152,11.2655,7633.71,3,0.07403120175004,1.0,0.0004205011297017
0.0921857,78.1788,-0.101056,1.43903,0.465088,5.10424,6.1031,8.09747,12.4042,23.9328,73.3715,184.207,111.412,77.6797,67.4919,59.6824,48.5039,37.9353,29.4951,23.2038,18.0506,14.6115,12.4771,11.221,7745.2,3,0.075315423309803,1.0,0.0004054240882396
