angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
-0.00131065,56.802,0.152975,-0.590976,-0.840696,25.6889,38.9196,98.8833,63.0856,18.4303,12.3107,9.73143,8.1682,7.24069,6.81388,6.41217,5.68371,4.76974,3.84048,3.02923,2.30844,1.8146,1.50806,1.32793,8147.91,2,0.3788034439086914,1.0,0.002407566271722317
-0.00387365,57.649,-0.139772,-0.579118,-0.840588,24.9268,36.8093,84.16,92.3269,19.5492,12.5751,9.8175,8.24447,7.30962,6.879,6.47344,5.73738,4.81288,3.87207,3.05069,2.32156,1.8228,1.51356,1.33198,8859.41,2,0.3165673971176148,1.0,0.00965530052781105
-0.00817138,58.5371,-0.725029,-0.574086,-0.840743,24.1182,34.7265,72.4288,200.0,21.2671,13.0009,9.9577,8.3655,7.41841,6.98146,6.56954,5.82094,4.87907,3.91946,3.08178,2.33945,1.83303,1.51977,1.33608,9712.16,2,0.38210897147655487,0.33970055282115935,0.05495908260345459
-0.0139301,59.3414,-1.28332,-0.579035,-0.841197,23.2975,32.7405,63.0976,200.0,23.9216,13.6295,10.1798,8.52446,7.56106,7.11565,6.69522,5.92982,4.96466,3.97981,3.12041,2.3607,1.84432,1.52593,1.33962,8550.78,2,0.23996876478195192,0.32866804897785185,0.05298498868942261
-0.019039,59.9586,-1.79309,-0.595245,-0.841854,22.5801,31.0706,56.2519,200.0,27.6709,14.3859,10.4338,8.66314,7.68517,7.23221,6.80416,6.02373,5.03769,4.03025,3.15154,2.37666,1.85179,1.52915,1.34071,7622.39,2,0.13918877094984056,0.0616255447268486,0.05080605745315552
-0.0188454,60.1288,-1.83109,-0.622433,-0.84261,22.1634,30.064,52.315,200.0,31.3698,14.8871,10.5205,8.64549,7.66719,7.21414,6.7861,6.00584,5.02056,4.01468,3.13811,2.36581,1.84303,1.52179,1.33421,6936.24,2,0.1589389353990555,0.012707284279167652,0.041916352510452275
-0.014057,59.9327,-1.37171,-0.649708,-0.843244,21.9686,29.5217,50.1115,177.015,34.4592,15.0755,10.4347,8.49902,7.53013,7.08359,6.66221,5.89548,4.92973,3.9461,3.0898,2.33476,1.82264,1.50732,1.32296,6857.95,2,0.16777529865503313,0.014130809903144836,0.03592297732830048
-0.00777799,59.7262,-0.851257,-0.663968,-0.843706,21.8394,29.1262,48.4849,153.488,37.7772,15.1725,10.2973,8.31858,7.35832,6.92064,6.50826,5.75954,4.81933,3.86418,3.03328,2.29948,1.80023,1.49195,1.31137,6841.11,2,0.20071625858545303,0.01688307635486126,0.03238072693347931
-0.00145752,59.5339,-0.337778,-0.660591,-0.844024,21.7087,28.7456,47.0023,136.072,42.3461,15.3153,10.1735,8.14733,7.19027,6.76165,6.35846,5.62799,4.71327,3.78614,2.97991,2.26652,1.77958,1.47802,1.30104,6824.83,2,0.3384246647357941,0.025062523409724233,0.02895232439041138
0.00346487,59.3389,0.214013,-0.644033,-0.844159,21.5146,28.2659,45.3413,120.449,50.844,15.6974,10.1419,8.03423,7.06397,6.64249,6.24647,5.53012,4.63494,3.72896,2.94114,2.24288,1.765,1.46836,1.29401,6810.55,2,0.4723321795463562,0.03809989728033542,0.028412041068077088
